Customer ID,preferred_payment_method,total_spend,addons_spend
5995,Paypal,3185.51,111.18
5996,Debit Card,1235.15,75.28
5997,Cash,2964.36,115.22
5999,Cash,186.75,56.44
6000,Cash,41.50,97.67
6002,Credit Card,844.83,0.00
6003,,0.00,0.00
6004,,0.00,0.00
6006,Cash,1855.84,92.97
6007,Cash,20.75,0.00
6008,Paypal,20.75,24.98
6012,Paypal,83.00,89.38
6013,Cash,8571.96,182.94
6015,Credit Card,5068.98,78.95
6017,,0.00,0.00
6018,Paypal,791.19,43.49
6019,Debit Card,1729.21,42.64
6020,Paypal,7643.02,152.39
6026,Debit Card,3379.32,93.60
6027,Debit Card,83.00,48.83
6028,Paypal,3068.10,50.87
6029,Paypal,1482.18,60.79
6031,Paypal,247.03,54.94
6032,Cash,4175.64,111.49
6033,,0.00,0.00
6035,Debit Card,207.50,28.95
6036,Credit Card,15773.70,156.17
6038,,0.00,0.00
6039,,0.00,0.00
6040,Cash,4224.15,49.97
6041,Paypal,7252.70,0.00
6042,Cash,853.44,63.31
6043,Cash,4639.60,27.63
6044,Cash,3247.72,0.00
6045,,0.00,0.00
6046,Debit Card,207.50,0.00
6047,Credit Card,1729.21,0.00
6048,Paypal,791.19,86.42
6049,,0.00,0.00
6054,,0.00,0.00
6055,Paypal,7603.47,62.64
6059,Credit Card,988.12,36.90
6062,Cash,5068.98,16.03
6064,Paypal,7781.48,198.90
6066,Cash,3955.95,12.13
6067,Credit Card,7120.71,94.20
6068,Cash,1482.18,45.89
6069,Credit Card,145.25,30.75
6070,Debit Card,791.19,74.05
6071,Debit Card,2223.27,54.34
6073,Debit Card,791.19,82.79
6074,Credit Card,8344.56,134.21
6075,,0.00,0.00
6077,Cash,269.75,112.92
6078,Cash,1855.84,32.28
6079,Credit Card,5662.83,107.42
6080,Debit Card,5913.81,0.00
6082,Debit Card,494.06,59.10
6083,Debit Card,10424.54,42.74
6085,Credit Card,791.19,0.00
6087,Credit Card,1729.21,41.93
6088,Debit Card,4639.60,62.44
6089,Debit Card,3955.95,0.00
6090,Debit Card,5538.33,55.13
6093,,0.00,0.00
6094,Credit Card,10543.98,77.01
6096,,0.00,0.00
6097,Credit Card,2163.07,0.00
6098,Cash,124.50,80.74
6100,,0.00,0.00
6102,Debit Card,3164.76,16.54
6103,Debit Card,6329.52,104.74
6106,Debit Card,7162.21,124.24
6107,Cash,3955.95,64.65
6108,,0.00,0.00
6109,,0.00,0.00
6110,Paypal,3955.95,0.00
6112,Paypal,20.75,0.00
6115,Paypal,9840.18,89.28
6116,Cash,9923.40,76.10
6118,Credit Card,2555.24,96.47
6119,Cash,7120.71,59.16
6120,Credit Card,8655.80,89.32
6121,Cash,5785.36,56.86
6122,Credit Card,3574.95,128.09
6127,,0.00,0.00
6128,,0.00,0.00
6129,Debit Card,2783.76,69.59
6132,Debit Card,6758.64,0.00
6135,Paypal,1855.84,9.25
6137,,0.00,0.00
6138,Paypal,3164.76,34.77
6139,Paypal,10575.93,101.11
6140,Paypal,7953.40,31.07
6144,Credit Card,988.12,38.88
6145,Cash,8727.67,108.02
6146,Debit Card,958.02,150.04
6147,,0.00,0.00
6148,Debit Card,14029.72,192.16
6149,,0.00,0.00
6151,Cash,62.25,79.96
6152,Credit Card,6883.14,73.54
6153,Debit Card,2534.49,22.79
6154,Paypal,2970.51,150.53
6155,,0.00,0.00
6156,Paypal,4175.64,158.68
6157,Credit Card,5913.81,79.17
6159,,0.00,0.00
6160,,0.00,0.00
6162,Credit Card,3247.72,0.00
6163,,0.00,0.00
6164,Debit Card,5706.33,56.19
6165,,0.00,0.00
6166,Debit Card,20.75,78.18
6167,Debit Card,145.25,67.26
6168,Debit Card,3068.11,141.22
6172,Paypal,2046.34,55.55
6176,Paypal,463.96,64.67
6177,Credit Card,1154.12,18.57
6178,Debit Card,7603.47,62.65
6179,Paypal,741.09,0.00
6182,,0.00,0.00
6183,Paypal,3926.37,103.34
6184,Credit Card,207.50,0.00
6185,,0.00,0.00
6186,Cash,9239.49,108.17
6187,Cash,103.75,100.28
6189,,0.00,0.00
6191,Cash,927.83,171.38
6192,Debit Card,6329.52,0.00
6193,,0.00,0.00
6194,Cash,4224.15,46.21
6195,,0.00,0.00
6196,Cash,4224.15,96.90
6197,,0.00,0.00
6198,Paypal,20.75,33.50
6200,Cash,1582.38,0.00
6201,Cash,2783.76,34.80
6202,Paypal,2132.97,160.29
6203,Paypal,1582.38,53.72
6205,Cash,7746.76,78.01
6206,,0.00,0.00
6207,Credit Card,6329.52,17.91
6209,,0.00,0.00
6210,Debit Card,844.83,125.01
6211,Paypal,1582.38,0.00
6213,,0.00,0.00
6214,Credit Card,2402.80,110.46
6215,Debit Card,3955.95,21.52
6217,Paypal,7911.90,108.08
6218,,0.00,0.00
6219,Cash,494.06,22.28
6220,Paypal,62.25,86.30
6221,Debit Card,1582.38,15.89
6223,Cash,2891.93,247.15
6225,Credit Card,3247.76,101.89
6226,Credit Card,10982.79,32.60
6227,Cash,4175.64,58.56
6229,Debit Card,5068.98,0.00
6231,Paypal,41.50,0.00
6232,Cash,10553.67,35.49
6233,,0.00,0.00
6235,Debit Card,41.50,94.42
6236,Cash,6959.40,119.53
6238,Paypal,463.96,24.83
6239,Credit Card,6758.64,21.96
6240,Debit Card,927.92,0.00
6241,Debit Card,12623.94,31.95
6242,Credit Card,5068.98,66.50
6243,,0.00,0.00
6244,Paypal,741.09,34.50
6246,,0.00,0.00
6247,Debit Card,844.83,76.51
6248,Cash,2783.76,86.55
6250,Paypal,145.25,62.52
6251,Paypal,6758.64,0.00
6252,Credit Card,1482.18,106.04
6253,,0.00,0.00
6254,Credit Card,2223.27,0.00
6255,Paypal,4747.14,24.58
6256,,0.00,0.00
6258,Credit Card,3658.82,119.02
6259,Credit Card,103.75,131.23
6260,Credit Card,3658.82,76.75
6261,,0.00,0.00
6262,Debit Card,1235.15,137.59
6265,Cash,4224.15,61.02
6266,Debit Card,10982.79,112.47
6269,Cash,5662.83,100.53
6271,Credit Card,1855.84,97.84
6272,Credit Card,1834.91,83.76
6273,Paypal,124.50,10.46
6275,Cash,1544.43,102.76
6276,Cash,546.96,110.87
6278,Paypal,494.06,0.00
6279,Credit Card,103.75,0.00
6280,Paypal,5567.52,68.18
6281,,0.00,0.00
6282,Debit Card,7120.71,78.65
6283,Debit Card,2470.30,0.00
6284,Paypal,5811.79,73.17
6285,,0.00,0.00
6286,Credit Card,791.19,7.43
6287,Debit Card,3711.68,67.38
6288,Debit Card,5913.81,98.35
6289,Cash,5538.33,0.00
6290,Paypal,10500.03,163.17
6292,Debit Card,7603.47,35.48
6293,Credit Card,463.96,25.70
6295,Debit Card,124.50,85.87
6296,Cash,4747.14,97.49
6297,Cash,5913.81,46.36
6299,Cash,494.06,83.63
6301,Credit Card,83.00,81.08
6303,Credit Card,166.00,61.82
6304,,0.00,0.00
6305,Cash,1474.88,38.69
6306,Paypal,62.25,47.26
6307,Debit Card,6412.17,34.10
6309,,0.00,0.00
6310,Paypal,7603.47,49.24
6315,Cash,16392.67,250.16
6316,,0.00,0.00
6317,,0.00,0.00
6318,Credit Card,83.00,62.93
6320,Paypal,741.09,0.00
6322,Cash,166.00,64.45
6324,,0.00,0.00
6326,Debit Card,3113.79,220.90
6328,Debit Card,5538.33,16.59
6329,Cash,103.75,0.00
6330,Credit Card,10368.43,114.33
6332,,0.00,0.00
6333,Credit Card,62.25,72.03
6334,Credit Card,3247.72,0.00
6335,Cash,10177.51,69.03
6336,Debit Card,5068.98,7.62
6337,Paypal,2783.76,65.05
6338,,0.00,0.00
6340,Cash,7894.06,72.50
6342,,0.00,0.00
6343,Credit Card,1391.88,109.68
6344,,0.00,0.00
6345,Debit Card,1482.18,0.00
6346,Debit Card,9683.45,109.48
6348,Credit Card,3441.57,0.00
6349,Cash,7162.21,64.37
6351,,0.00,0.00
6352,Paypal,41.50,69.39
6353,Cash,83.00,36.50
6354,,0.00,0.00
6357,,0.00,0.00
6358,Debit Card,6368.81,95.42
6359,Debit Card,2470.30,42.26
6360,Credit Card,7603.47,49.85
6362,Cash,2223.27,65.38
6363,,0.00,0.00
6365,,0.00,0.00
6367,Paypal,186.75,30.03
6369,Paypal,2470.30,83.80
6373,Cash,990.08,55.57
6375,,0.00,0.00
6376,,0.00,0.00
6379,,0.00,0.00
6380,Credit Card,3955.95,43.86
6383,Cash,247.03,67.24
6386,,0.00,0.00
6387,,0.00,0.00
6389,Paypal,11867.85,71.93
6390,Debit Card,20.75,89.64
6392,Credit Card,4224.15,81.62
6393,Cash,1855.84,0.00
6396,Paypal,791.19,60.94
6397,Debit Card,2389.27,0.00
6398,,0.00,0.00
6399,Cash,2658.99,127.59
6400,Cash,2470.30,0.00
6401,Cash,791.19,51.85
6403,Cash,14241.42,47.07
6404,Paypal,11862.33,188.52
6405,,0.00,0.00
6407,Debit Card,10333.72,21.58
6408,Cash,1689.66,93.29
6410,Paypal,2021.84,86.88
6411,,0.00,0.00
6413,Paypal,6304.13,117.31
6414,Debit Card,247.03,24.50
6415,Debit Card,4871.64,120.35
6416,Debit Card,4697.04,50.18
6417,,0.00,0.00
6419,Cash,4639.60,64.43
6421,Credit Card,7120.71,47.87
6422,Credit Card,20.75,80.83
6424,Debit Card,988.12,0.00
6425,,0.00,0.00
6426,Credit Card,3379.32,0.00
6427,Credit Card,2534.49,45.64
6429,Cash,2904.16,91.58
6430,Credit Card,3855.75,174.74
6431,Paypal,1855.84,0.00
6432,Cash,2783.76,85.44
6434,Credit Card,4747.14,11.28
6435,Cash,247.03,55.44
6436,Debit Card,4747.14,22.02
6437,,0.00,0.00
6438,,0.00,0.00
6440,Cash,1235.15,59.04
6441,Cash,988.12,0.00
6442,,0.00,0.00
6443,Debit Card,5538.33,0.00
6445,Debit Card,6139.02,103.35
6447,Credit Card,5068.98,44.57
6448,Cash,4175.64,53.24
6449,Debit Card,1829.41,112.52
6450,,0.00,0.00
6451,Paypal,2783.76,31.53
6453,Cash,1235.15,40.26
6455,,0.00,0.00
6457,Cash,4623.92,100.78
6458,Paypal,7861.80,72.13
6459,,0.00,0.00
6460,Debit Card,2574.04,175.13
6462,,0.00,0.00
6463,Cash,6758.64,0.00
6464,Cash,1582.38,57.45
6465,Debit Card,6758.64,117.84
6467,Paypal,5068.98,59.46
6468,Paypal,5913.81,18.59
6470,Cash,7367.74,160.61
6471,,0.00,0.00
6472,,0.00,0.00
6473,Cash,3955.95,21.51
6474,Cash,103.75,106.10
6475,Debit Card,2783.76,5.30
6477,Paypal,2319.80,88.22
6478,,0.00,0.00
6479,Credit Card,741.09,84.83
6480,,0.00,0.00
6483,,0.00,0.00
6484,Cash,2783.76,0.00
6485,,0.00,0.00
6487,Paypal,494.06,0.00
6488,,0.00,0.00
6489,Cash,4383.14,81.34
6490,,0.00,0.00
6491,Paypal,4175.64,0.00
6493,,0.00,0.00
6495,Debit Card,207.50,42.61
6496,Credit Card,41.50,60.60
6498,,0.00,0.00
6499,Credit Card,1482.18,0.00
6500,Paypal,2373.57,0.00
6504,,0.00,0.00
6505,Credit Card,5913.81,0.00
6507,Debit Card,3247.72,101.81
6508,,0.00,0.00
6509,Debit Card,2470.30,0.00
6510,Debit Card,5050.57,124.63
6515,,0.00,0.00
6516,Debit Card,12047.54,196.90
6517,Credit Card,1482.18,0.00
6519,Paypal,7603.47,0.00
6520,Credit Card,83.00,106.86
6524,Cash,5103.56,76.85
6525,Cash,1582.38,41.41
6526,Paypal,2783.76,63.55
6527,Credit Card,1582.38,63.84
6528,Credit Card,7603.47,0.00
6529,Cash,463.96,51.40
6530,Paypal,3164.76,97.37
6531,Debit Card,3955.95,19.79
6534,,0.00,0.00
6535,Debit Card,5934.95,159.25
6538,,0.00,0.00
6540,,0.00,0.00
6541,Credit Card,2534.49,11.53
6543,Paypal,741.09,60.95
6545,Debit Card,4175.64,54.07
6546,,0.00,0.00
6547,Cash,1391.88,72.23
6548,Debit Card,1976.24,88.13
6550,,0.00,0.00
6551,Paypal,124.50,43.61
6553,Credit Card,3801.98,79.64
6554,Debit Card,4639.60,129.99
6555,Cash,1582.38,36.81
6557,Credit Card,1976.24,0.00
6558,Credit Card,83.00,61.54
6561,Credit Card,791.19,62.31
6562,Cash,3247.72,37.30
6565,Debit Card,1235.15,17.47
6566,Credit Card,62.25,16.47
6567,Paypal,494.06,112.08
6569,Debit Card,5635.06,75.15
6571,Cash,2534.49,49.76
6573,Credit Card,494.06,29.68
6574,Debit Card,5913.81,11.42
6575,Cash,2534.49,24.13
6578,Paypal,3955.95,32.43
6581,Credit Card,791.19,0.00
6582,Cash,4805.60,159.22
6585,,0.00,0.00
6588,Cash,3711.68,0.00
6589,Cash,3164.76,0.00
6590,Debit Card,741.09,65.53
6591,Paypal,844.83,54.49
6592,Cash,9601.56,162.92
6593,,0.00,0.00
6596,Cash,4639.60,0.00
6599,Paypal,1010.92,158.12
6600,Paypal,4326.14,37.06
6602,Credit Card,9327.71,60.30
6604,Credit Card,166.00,71.45
6605,Credit Card,8448.30,107.02
6607,Credit Card,791.19,36.80
6608,Credit Card,7911.90,36.72
6609,Credit Card,124.50,0.00
6610,Cash,2470.30,0.00
6612,Cash,4224.15,94.87
6614,Cash,8591.59,92.00
6615,,0.00,0.00
6616,,0.00,0.00
6617,Paypal,791.19,12.88
6618,,0.00,0.00
6619,,0.00,0.00
6620,Cash,1255.90,125.39
6622,Cash,247.03,76.09
6624,Cash,20.75,51.24
6626,,0.00,0.00
6627,Credit Card,6329.52,0.00
6628,Credit Card,373.50,70.37
6629,Paypal,5538.33,69.56
6630,Paypal,2319.80,0.00
6631,,0.00,0.00
6632,Debit Card,1976.24,25.70
6633,Debit Card,1482.18,10.58
6634,,0.00,0.00
6635,Credit Card,844.83,37.50
6637,Credit Card,5752.89,117.24
6638,Paypal,1761.36,196.72
6642,Credit Card,11910.71,99.96
6643,Credit Card,1391.88,85.38
6644,Debit Card,5913.81,6.91
6645,Cash,3711.68,86.57
6646,Debit Card,6758.64,94.70
6647,Debit Card,1482.18,0.00
6648,Credit Card,8864.01,0.00
6649,,0.00,0.00
6650,,0.00,0.00
6652,Credit Card,3115.76,115.48
6653,,0.00,0.00
6654,Cash,8448.30,32.46
6655,Debit Card,1976.24,16.74
6656,Cash,4175.64,36.23
6658,Cash,927.92,63.72
6661,Paypal,103.75,118.69
6662,Credit Card,207.50,38.57
6663,Debit Card,5913.81,0.00
6664,,0.00,0.00
6665,,0.00,0.00
6666,Cash,166.00,65.49
6668,Credit Card,6651.36,58.67
6669,,0.00,0.00
6670,Cash,988.12,67.72
6671,,0.00,0.00
6672,Debit Card,1582.38,0.00
6676,Credit Card,1897.16,8.73
6677,Paypal,8351.28,37.22
6678,Cash,103.75,62.91
6680,Credit Card,463.96,34.66
6683,Cash,7644.97,130.81
6685,Cash,2347.77,36.60
6686,Credit Card,3379.32,51.00
6688,Cash,1391.88,0.00
6689,Paypal,3309.97,97.45
6691,Paypal,6549.21,55.85
6692,Credit Card,927.92,0.00
6693,Cash,4646.94,70.52
6694,,0.00,0.00
6695,Debit Card,103.75,83.93
6698,Credit Card,2470.30,49.27
6701,Credit Card,1976.24,0.00
6703,Paypal,1853.71,68.77
6704,,0.00,0.00
6709,Credit Card,41.50,0.00
6710,Credit Card,2470.30,0.00
6713,,0.00,0.00
6715,Paypal,3315.13,148.54
6716,Credit Card,3247.72,21.41
6717,Paypal,2319.80,46.90
6718,Cash,3873.38,53.32
6719,Credit Card,3718.90,25.27
6720,Debit Card,4224.15,77.73
6721,Paypal,741.09,0.00
6722,,0.00,0.00
6723,Cash,2223.27,0.00
6724,Cash,1729.21,18.30
6726,Cash,5068.98,0.00
6727,Credit Card,186.75,54.17
6728,Cash,3379.32,68.92
6730,,0.00,0.00
6731,Debit Card,494.06,43.89
6732,Cash,3247.72,11.01
6735,Debit Card,13986.63,0.00
6736,Cash,2783.76,0.00
6737,,0.00,0.00
6738,,0.00,0.00
6741,Cash,2470.30,31.21
6745,Cash,9132.21,37.13
6747,Paypal,741.09,16.27
6749,Paypal,247.03,110.33
6750,Debit Card,1729.21,0.00
6751,Debit Card,1482.18,86.86
6752,,0.00,0.00
6754,Cash,62.25,53.34
6757,Credit Card,990.17,113.47
6758,,0.00,0.00
6760,Debit Card,7120.71,37.44
6762,,0.00,0.00
6763,Paypal,3711.68,21.90
6766,Paypal,7911.90,50.29
6767,Debit Card,41.50,27.46
6768,Credit Card,7120.71,40.22
6771,Debit Card,6723.38,179.31
6773,Paypal,8593.55,147.46
6776,Paypal,207.50,75.98
6777,Debit Card,6758.64,43.19
6779,Debit Card,7203.67,120.00
6780,,0.00,0.00
6782,Credit Card,1052.42,120.55
6785,Paypal,844.83,81.50
6787,Cash,2223.27,102.18
6789,Cash,927.92,0.00
6790,,0.00,0.00
6791,Paypal,2373.57,78.07
6793,Cash,11867.85,135.56
6794,,0.00,0.00
6798,Credit Card,5913.81,41.16
6799,Paypal,11613.06,127.55
6800,Debit Card,3247.72,37.08
6801,Cash,7120.71,93.55
6802,,0.00,0.00
6805,Paypal,4747.14,81.26
6806,Credit Card,1729.21,0.00
6807,Cash,8448.30,102.28
6808,,0.00,0.00
6809,Cash,494.06,23.73
6811,Debit Card,166.00,10.00
6812,Cash,741.09,75.16
6815,Debit Card,6758.64,0.00
6816,,0.00,0.00
6817,Cash,4639.60,40.69
6823,,0.00,0.00
6824,Cash,8448.30,73.89
6825,,0.00,0.00
6826,Debit Card,3711.68,54.34
6830,Credit Card,3955.95,0.00
6831,,0.00,0.00
6832,Debit Card,5538.33,42.82
6834,,0.00,0.00
6835,,0.00,0.00
6836,,0.00,0.00
6837,Credit Card,2783.76,90.65
6838,,0.00,0.00
6839,,0.00,0.00
6841,Paypal,463.96,0.00
6842,,0.00,0.00
6843,Cash,186.75,75.51
6845,Paypal,12659.04,74.95
6846,Credit Card,3247.72,6.12
6848,Debit Card,4175.64,26.05
6850,Debit Card,247.03,0.00
6851,Debit Card,1918.09,107.73
6852,Paypal,62.25,0.00
6853,Cash,3164.76,63.27
6854,Credit Card,20.75,31.46
6855,,0.00,0.00
6856,Paypal,6959.40,61.84
6857,Cash,1482.18,0.00
6858,Debit Card,5913.81,78.68
6859,Debit Card,1582.38,49.31
6860,Credit Card,13849.64,50.24
6861,,0.00,0.00
6864,,0.00,0.00
6865,Cash,4843.87,77.94
6866,Debit Card,5347.83,83.70
6868,Paypal,1091.87,0.00
6870,Credit Card,1976.24,0.00
6873,Credit Card,3121.09,74.01
6875,,0.00,0.00
6877,Debit Card,2223.27,60.41
6878,Credit Card,5538.33,37.33
6880,Paypal,1976.24,62.16
6882,Cash,1482.18,22.11
6883,Credit Card,4688.11,122.85
6885,Credit Card,7305.69,77.90
6886,Debit Card,1582.38,99.30
6889,Debit Card,8037.82,124.33
6890,Debit Card,2223.27,0.00
6891,Cash,3247.72,0.00
6893,Credit Card,6221.98,106.12
6895,Debit Card,4080.45,0.00
6896,Debit Card,463.96,30.85
6898,Credit Card,3247.72,145.56
6899,Debit Card,2470.30,56.30
6901,,0.00,0.00
6902,Cash,1689.66,75.55
6903,Debit Card,8448.30,0.00
6904,Paypal,1391.88,61.54
6905,Credit Card,7227.99,131.72
6906,,0.00,0.00
6907,Debit Card,2236.71,131.08
6908,Paypal,6329.52,79.78
6910,Debit Card,10768.23,73.26
6913,Cash,9869.76,0.00
6914,Debit Card,9239.49,92.03
6915,,0.00,0.00
6916,,0.00,0.00
6917,Credit Card,8058.73,0.00
6918,Credit Card,1976.24,0.00
6919,Paypal,5068.98,85.73
6920,Debit Card,10382.20,94.25
6922,Credit Card,3711.68,32.88
6924,Debit Card,3164.76,16.26
6926,Debit Card,4320.89,117.02
6928,Debit Card,463.96,42.01
6929,,0.00,0.00
6932,Cash,83.00,20.14
6938,Cash,11529.84,72.63
6939,Paypal,1482.18,0.00
6940,,0.00,0.00
6941,Debit Card,166.00,54.92
6942,,0.00,0.00
6943,Credit Card,2223.27,0.00
6944,Paypal,2319.80,48.51
6945,Credit Card,1729.21,29.39
6946,Paypal,1391.88,61.49
6947,,0.00,0.00
6948,Paypal,1482.18,58.05
6950,Credit Card,4224.15,84.28
6953,Cash,4224.15,0.00
6954,Credit Card,6623.18,108.19
6955,Credit Card,2783.76,104.12
6956,Debit Card,4320.89,102.76
6960,Paypal,41.50,64.81
6962,Paypal,1855.84,6.84
6963,Debit Card,8602.89,122.80
6964,Paypal,11620.14,202.13
6965,Debit Card,7911.90,13.85
6967,,0.00,0.00
6969,Credit Card,1976.24,79.42
6971,Debit Card,5913.81,0.00
6972,,0.00,0.00
6973,Cash,8018.92,167.18
6975,,0.00,0.00
6976,Cash,3325.68,126.14
6977,Cash,145.25,58.46
6979,Debit Card,83.00,68.94
6984,,0.00,0.00
6986,,0.00,0.00
6988,Credit Card,247.03,34.59
6990,Credit Card,6329.52,11.10
6991,Debit Card,124.50,57.37
6992,,0.00,0.00
6993,Cash,6758.64,75.59
6996,,0.00,0.00
6997,Debit Card,124.50,0.00
6999,Cash,2470.30,86.62
7000,,0.00,0.00
7002,Cash,186.75,49.23
7003,Paypal,11623.58,19.82
7004,Paypal,7120.71,39.64
7006,,0.00,0.00
7008,Credit Card,2539.57,35.51
7009,Cash,2223.27,24.13
7010,,0.00,0.00
7013,Cash,4224.15,48.96
7014,Debit Card,83.00,49.24
7015,Credit Card,3164.76,39.72
7016,Credit Card,145.25,0.00
7018,,0.00,0.00
7020,Credit Card,13986.63,26.76
7021,Debit Card,8181.65,191.13
7022,,0.00,0.00
7023,,0.00,0.00
7025,Cash,6758.64,172.67
7026,Credit Card,3164.76,0.00
7027,Paypal,4224.15,15.34
7030,Debit Card,5563.04,114.54
7031,Debit Card,7603.47,89.03
7032,Cash,1729.21,59.26
7033,Credit Card,463.96,0.00
7034,Cash,6549.21,148.86
7035,Paypal,5532.94,107.03
7036,Debit Card,2534.49,63.56
7037,,0.00,0.00
7040,Cash,7120.71,47.02
7042,Debit Card,6758.64,39.29
7043,Cash,3455.22,121.60
7044,,0.00,0.00
7047,Paypal,2193.17,117.26
7048,Debit Card,1729.21,0.00
7049,,0.00,0.00
7050,,0.00,0.00
7053,Paypal,18470.83,222.43
7054,Credit Card,20.75,0.00
7055,,0.00,0.00
7057,Credit Card,791.19,52.71
7058,,0.00,0.00
7060,,0.00,0.00
7061,Credit Card,5602.59,16.92
7063,Paypal,3379.32,70.94
7065,Cash,1391.88,70.78
7066,Paypal,988.12,39.88
7067,Cash,3379.32,75.55
7069,,0.00,0.00
7070,Credit Card,11597.67,44.82
7073,,0.00,0.00
7074,Cash,166.00,0.00
7075,Cash,5068.98,0.00
7077,Credit Card,9767.74,130.54
7078,Credit Card,1729.21,0.00
7079,,0.00,0.00
7080,Paypal,8448.30,0.00
7085,,0.00,0.00
7086,Credit Card,41.50,8.03
7087,Debit Card,3379.32,33.93
7090,Debit Card,741.09,0.00
7091,Cash,8015.65,26.27
7092,,0.00,0.00
7093,,0.00,0.00
7094,Cash,83.00,0.00
7095,,0.00,0.00
7096,Credit Card,2470.30,0.00
7097,Credit Card,988.12,6.85
7098,Paypal,7911.90,50.35
7100,Debit Card,2596.93,37.00
7101,Cash,1976.24,102.98
7102,Cash,2783.76,20.75
7106,,0.00,0.00
7107,Paypal,1689.66,38.21
7108,Credit Card,7120.71,0.00
7109,Debit Card,484.71,125.29
7111,Debit Card,2223.27,97.51
7112,Credit Card,103.75,0.00
7113,Cash,1689.66,0.00
7114,Debit Card,3955.95,6.59
7115,Paypal,186.75,0.00
7116,Cash,1391.88,90.93
7119,Cash,3164.76,63.69
7120,Credit Card,8531.30,164.45
7122,Cash,844.83,70.86
7123,Credit Card,5913.81,93.28
7124,Cash,6329.52,0.00
7125,Credit Card,8697.57,37.01
7126,Debit Card,9816.12,156.56
7127,Paypal,1976.24,52.96
7129,Paypal,4452.77,95.06
7130,Cash,791.19,79.70
7131,Credit Card,741.09,0.00
7134,Paypal,8810.37,45.02
7135,Debit Card,124.50,47.26
7136,Credit Card,494.06,104.29
7137,,0.00,0.00
7140,Paypal,3769.64,43.98
7144,,0.00,0.00
7145,Cash,7603.47,83.55
7146,,0.00,0.00
7149,Cash,1689.66,49.29
7151,Debit Card,1791.46,109.38
7153,Credit Card,3711.68,86.94
7154,Debit Card,290.50,40.73
7155,Debit Card,2783.76,61.16
7156,,0.00,0.00
7157,Paypal,791.19,112.16
7158,Paypal,988.12,88.93
7159,Debit Card,8262.68,60.47
7160,,0.00,0.00
7161,Paypal,3060.89,88.57
7162,Debit Card,4092.55,153.73
7163,Paypal,3955.95,20.73
7164,Debit Card,3628.72,23.86
7167,Paypal,16614.99,139.93
7168,Paypal,4639.60,55.97
7169,Debit Card,4747.14,79.97
7170,,0.00,0.00
7171,,0.00,0.00
7172,Debit Card,4224.15,80.15
7173,Debit Card,10939.67,130.29
7175,,0.00,0.00
7176,Cash,791.19,33.67
7178,Debit Card,3955.95,22.05
7179,Cash,7911.90,73.92
7181,,0.00,0.00
7183,Cash,6329.52,48.35
7188,Credit Card,2783.76,71.38
7189,,0.00,0.00
7190,Paypal,6758.64,8.94
7191,Paypal,1235.15,56.71
7192,Paypal,269.75,161.65
7193,Credit Card,1582.38,8.68
7194,Cash,41.50,38.22
7195,Cash,6329.52,66.54
7196,,0.00,0.00
7198,Debit Card,4747.14,55.20
7199,Paypal,3247.72,96.04
7200,,0.00,0.00
7203,Debit Card,1729.21,0.00
7205,Credit Card,145.25,7.52
7206,,0.00,0.00
7208,Debit Card,5068.98,36.13
7210,Credit Card,4163.45,212.57
7211,Credit Card,4747.14,86.36
7212,Credit Card,3164.76,0.00
7213,Credit Card,83.00,0.00
7215,Credit Card,2223.27,72.92
7216,Debit Card,166.00,10.65
7218,,0.00,0.00
7220,Cash,1855.84,73.39
7221,Cash,4018.91,101.38
7222,Credit Card,3665.90,95.35
7223,Paypal,4175.64,0.00
7225,Paypal,2534.49,20.95
7226,Paypal,2223.27,0.00
7228,Cash,927.92,48.99
7229,Credit Card,3952.48,93.82
7230,Credit Card,371.53,49.79
7231,Paypal,12296.97,109.94
7232,Paypal,6329.52,48.93
7233,,0.00,0.00
7234,Debit Card,3247.72,55.69
7235,Credit Card,2924.81,72.66
7237,,0.00,0.00
7238,Cash,5068.98,0.00
7239,Cash,186.75,97.16
7240,Paypal,7603.47,23.20
7242,Credit Card,886.33,76.86
7244,Paypal,7911.90,34.90
7245,,0.00,0.00
7247,Cash,680.81,20.93
7248,Credit Card,6329.52,85.95
7249,Credit Card,2631.05,158.62
7250,Paypal,2373.57,15.46
7251,Cash,247.03,0.00
7252,,0.00,0.00
7254,Debit Card,83.00,29.95
7257,Paypal,62.25,99.44
7258,Cash,1729.21,0.00
7259,Cash,3247.72,0.00
7260,Cash,2319.80,70.40
7263,Cash,1689.66,30.95
7264,Debit Card,4224.15,79.92
7266,,0.00,0.00
7267,Debit Card,3247.72,0.00
7268,Paypal,5913.81,56.44
7269,Credit Card,1482.18,78.62
7273,,0.00,0.00
7274,Credit Card,2470.30,44.06
7275,Credit Card,8448.30,75.67
7277,Credit Card,5538.33,86.99
7279,Paypal,1391.88,96.97
7282,Paypal,207.50,0.00
7283,Debit Card,8448.30,74.75
7286,,0.00,0.00
7288,,0.00,0.00
7291,,0.00,0.00
7292,Paypal,927.92,91.10
7293,Debit Card,2223.27,21.15
7295,,0.00,0.00
7299,,0.00,0.00
7300,,0.00,0.00
7302,Debit Card,4788.64,140.88
7304,Paypal,1603.13,71.60
7307,,0.00,0.00
7309,,0.00,0.00
7310,Cash,3711.68,0.00
7312,Paypal,844.83,57.21
7313,,0.00,0.00
7314,Debit Card,7120.71,42.18
7315,Credit Card,83.00,0.00
7316,Paypal,1729.21,76.16
7317,Debit Card,927.92,0.00
